id,sentiment
"5878_10",0.59
"4303_9",0.56
"9421_1",0.44
"10269_4",0.47
"10615_2",0.44
"2634_10",0.6
"7522_1",0.43
"9289_10",0.55
"4636_10",0.65
"1241_7",0.66
"9458_9",0.31
"11690_10",0.36
"7176_4",0.39
"6212_10",0.47
"6319_1",0.35
"5229_3",0.48
"466_9",0.38
"8693_2",0.48
"2952_10",0.56
"1128_1",0.49
"3975_10",0.64
"11365_10",0.53
"2074_9",0.41
"9768_10",0.55
"4895_1",0.49
"5726_10",0.42
"9993_10",0.37
"11319_2",0.58
"10561_2",0.74
"5455_8",0.64
"10684_3",0.44
"3652_3",0.64
"7825_1",0.54
"8806_1",0.57
"275_10",0.63
"2246_1",0.63
"11968_2",0.42
"2528_1",0.44
"8491_8",0.48
"13_1",0.62
"4530_8",0.58
"5207_3",0.39
"11648_10",0.41
"8260_1",0.32
"10730_10",0.63
"10402_3",0.5
"8077_1",0.51
"8598_8",0.27
"2809_3",0.65
"12490_10",0.47
"1447_9",0.57
"1605_3",0.62
"2311_4",0.47
"3235_9",0.78
"5725_10",0.52
"9025_10",0.58
"6049_9",0.42
"4803_10",0.57
"191_9",0.6
"420_3",0.2
"5238_2",0.44
"1280_9",0.55
"9408_4",0.45
"819_1",0.47
"1656_4",0.68
"9964_3",0.66
"10404_4",0.43
"12369_10",0.54
"6423_1",0.68
"9942_8",0.42
"1519_1",0.55
"100_10",0.73
"3216_10",0.59
"3909_10",0.34
"5034_7",0.26
"14_8",0.67
"5891_3",0.41
"8496_10",0.75
"7429_1",0.29
"9457_1",0.6
"9602_8",0.54
"4198_1",0.15
"154_2",0.48
"5070_2",0.46
"4207_8",0.62
"7758_8",0.53
"4439_9",0.65
"12042_1",0.13
"7244_1",0.49
"6854_1",0.62
"11932_10",0.54
"4151_10",0.64
"7265_1",0.82
"10272_7",0.63
"4256_4",0.65
"1225_7",0.62
"956_10",0.63
"6389_2",0.48
"1365_4",0.53
"4752_7",0.56
"276_10",0.49
"8766_9",0.53
"11225_10",0.63
"6920_1",0.45
"11536_1",0.27
"1923_9",0.41
"11460_10",0.68
"10054_7",0.46
"10845_1",0.49
"10231_4",0.35
"9430_8",0.33
"3226_2",0.31
"4298_3",0.49
"10635_4",0.54
"10567_4",0.59
"5460_10",0.47
"7310_7",0.65
"10330_2",0.27
"5151_9",0.8
"11_3",0.65
"1448_8",0.42
"10130_8",0.56
"2199_3",0.45
"1761_10",0.7
"2782_1",0.33
"7618_10",0.48
"85_10",0.47
"5730_3",0.8
"3641_1",0.3
"8190_9",0.58
"9533_10",0.51
"9508_1",0.58
"237_8",0.55
"3981_7",0.44
"7194_9",0.37
"10584_8",0.56
"248_2",0.51
"8358_4",0.49
"1218_1",0.47
"4191_10",0.44
"3090_8",0.59
"11923_2",0.35
"1640_8",0.53
"9972_3",0.67
"11818_4",0.83
"4350_10",0.8
"877_10",0.24
"10017_8",0.35
"7975_10",0.45
"8436_1",0.38
"6024_7",0.43
"3112_1",0.37
"951_10",0.5
"1622_1",0.53
"191_3",0.7
"5669_1",0.52
"1891_4",0.49
"12173_9",0.51
"7887_7",0.59
"3256_10",0.31
"5419_1",0.37
"7635_1",0.38
"8297_2",0.36
"7137_8",0.49
"7562_3",0.62
"9944_1",0.48
"4288_1",0.53
"8087_1",0.33
"4771_10",0.58
"10482_10",0.59
"5324_10",0.47
"3080_1",0.58
"10923_7",0.41
"1753_7",0.5
"317_10",0.41
"12474_8",0.4
"773_8",0.49
"388_1",0.35
"12141_2",0.36
"5667_1",0.49
"1071_9",0.63
"2897_10",0.7
"9481_4",0.46
"12025_1",0.24
"8879_7",0.38
"5683_1",0.42
"7026_1",0.54
"2439_1",0.74
"3631_7",0.55
"1650_9",0.51
"5378_7",0.76
"9745_1",0.5
"11563_8",0.37
"299_8",0.48
"9471_2",0.39
"1866_1",0.53
"2639_4",0.48
"5122_1",0.39
"12341_7",0.62
"2936_8",0.29
"8647_10",0.61
"4255_9",0.61
"7262_8",0.43
"8413_10",0.63
"10080_1",0.38
"3973_1",0.54
"8752_9",0.66
"4018_2",0.49
"7669_1",0.41
"10421_4",0.26
"7854_8",0.65
"162_8",0.61
"11614_9",0.5
"11343_8",0.56
"1708_7",0.36
"7115_4",0.4
"10498_10",0.53
"2944_8",0.63
"10474_3",0.48
"1263_1",0.21
"1693_4",0.76
"9600_9",0.33
"11173_2",0.48
"3961_2",0.46
"8011_1",0.43
"7386_8",0.6
"8787_8",0.42
"12349_9",0.58
"1776_4",0.49
"5885_4",0.83
"220_4",0.49
"5547_8",0.68
"2853_1",0.58
"2157_2",0.25
"11667_2",0.36
"194_7",0.7
"1633_1",0.35
"6897_2",0.43
"11568_2",0.38
"9219_1",0.31
"477_8",0.57
"8980_3",0.46
"4612_10",0.48
"8030_10",0.52
"1846_8",0.69
"2786_8",0.42
"2634_1",0.31
"3110_8",0.6
"11587_8",0.51
"11262_8",0.58
"5680_7",0.2
"4583_4",0.43
"1451_1",0.58
"4244_4",0.68
"6176_4",0.53
"8851_10",0.7
"908_9",0.72
"7494_9",0.45
"8061_3",0.59
"789_1",0.4
"2374_7",0.42
"11225_3",0.25
"4467_4",0.62
"8516_10",0.5
"4121_10",0.36
"10267_7",0.75
"6040_8",0.73
"8338_7",0.79
"2903_7",0.82
"6662_9",0.74
"5333_10",0.56
"7470_4",0.59
"8813_1",0.49
"4514_3",0.47
"9584_7",0.49
"11706_8",0.3
"11538_8",0.45
"4210_1",0.42
"8984_1",0.27
"3431_4",0.4
"4973_10",0.54
"12260_1",0.48
"4267_10",0.49
"9906_9",0.65
"670_7",0.52
"6270_3",0.31
"5164_4",0.3
"9741_2",0.3
"3761_8",0.55
"2651_2",0.28
"7448_10",0.68
"7184_9",0.65
"1313_9",0.67
"10654_8",0.65
"7151_1",0.41
"2320_10",0.58
"12033_7",0.5
"6429_1",0.33
"1420_4",0.49
"3002_7",0.47
"1299_1",0.43
"7897_9",0.48
"1529_4",0.35
"9760_2",0.5
"11318_1",0.51
"2217_3",0.54
"11641_2",0.63
"7238_10",0.6
"7710_8",0.64
"12011_8",0.31
"4495_7",0.59
"11144_4",0.34
"5625_2",0.78
"2926_7",0.52
"8538_8",0.53
"8875_10",0.58
"10881_10",0.56
"1662_7",0.3
"4560_9",0.48
"6714_4",0.5
"9059_10",0.42
"6631_10",0.67
"8520_1",0.5
"918_4",0.74
"3102_10",0.69
"3611_2",0.53
"8434_10",0.76
"681_7",0.51
"7386_4",0.48
"7566_9",0.13
"10110_10",0.73
"10486_10",0.64
"1492_3",0.64
"11823_1",0.52
"2331_9",0.53
"2200_2",0.37
"9547_1",0.4
"785_2",0.25
"5101_4",0.33
"5657_10",0.56
"6902_7",0.58
"1490_9",0.51
"7148_9",0.29
"7387_8",0.61
"8277_9",0.46
"6912_7",0.89
"170_2",0.54
"7702_10",0.58
"4393_3",0.38
"2608_3",0.42
"4931_8",0.41
"10589_10",0.56
"8623_4",0.41
"6057_2",0.52
"2704_9",0.47
"1790_2",0.19
"12370_1",0.4
"159_1",0.4
"343_9",0.79
"2128_9",0.55
"11181_8",0.21
"11775_10",0.42
"3514_10",0.59
"6993_2",0.4
"2866_9",0.53
"1000_9",0.7
"11772_7",0.52
"3355_9",0.74
"8519_8",0.78
"7879_3",0.44
"4332_10",0.45
"5403_1",0.52
"1514_7",0.41
"7904_1",0.48
"10550_2",0.4
"11442_10",0.42
"2821_3",0.53
"5766_1",0.3
"8061_9",0.47
"2166_1",0.43
"6206_1",0.4
"11124_2",0.48
"7625_10",0.53
"90_9",0.66
"7959_10",0.51
"7029_10",0.62
"779_8",0.63
"1101_4",0.22
"11189_4",0.56
"9790_4",0.5
"10861_1",0.57
"5902_2",0.62
"9545_10",0.18
"3730_1",0.46
"4951_9",0.51
"3295_1",0.51
"9495_2",0.76
"2876_1",0.65
"2796_1",0.27
"10338_3",0.44
"10913_7",0.6
"4685_2",0.41
"11586_1",0.46
"4904_7",0.43
"7110_7",0.63
"2086_4",0.77
"7372_7",0.5
"135_9",0.56
"7038_3",0.6
"1119_2",0.53
"5057_8",0.3
"3479_10",0.77
"6489_8",0.63
"4910_8",0.81
"5979_10",0.68
"11304_1",0.48
"2102_9",0.83
"8048_1",0.32
"12153_7",0.84
"4832_8",0.54
"3079_9",0.66
"8254_2",0.36
"7981_7",0.61
"611_1",0.53
"307_10",0.66
"8861_3",0.49
"4635_4",0.5
"6197_7",0.62
"6739_3",0.53
"8588_9",0.46
"8461_7",0.63
"10089_1",0.43
"2609_7",0.45
"1418_3",0.22
"2661_10",0.53
"1253_9",0.39
"8815_9",0.56
"9867_8",0.53
"2155_1",0.24
"12259_4",0.45
"11224_3",0.47
"4781_1",0.52
"4354_9",0.6
"9629_9",0.36
"3629_9",0.63
"6445_10",0.47
"9526_10",0.54
"5138_2",0.45
"349_10",0.51
"2099_7",0.22
"4411_1",0.5
"8127_3",0.38
"5225_8",0.63
"7970_3",0.25
"5688_7",0.44
"12099_3",0.54
"6020_4",0.55
"3892_8",0.45
"2098_8",0.56
"4851_7",0.72
"10967_10",0.58
"6230_4",0.57
"2211_2",0.17
"11978_10",0.73
"8802_1",0.24
"11010_3",0.64
"10083_2",0.53
"5588_10",0.53
"958_10",0.49
"6771_4",0.27
"6767_9",0.5
"7302_10",0.64
"5324_3",0.24
"7737_10",0.58
"8603_10",0.42
"3029_7",0.49
"8640_2",0.07
"2139_1",0.49
"6305_10",0.8
"6884_7",0.36
"5534_8",0.21
"7619_8",0.61
"10057_8",0.41
"972_7",0.59
"6245_8",0.52
"6627_7",0.68
"3621_10",0.69
"2290_4",0.68
"24_4",0.47
"5689_1",0.4
"6497_4",0.4
"12405_4",0.48
"11720_7",0.53
"10088_1",0.75
"9258_9",0.85
"354_4",0.69
"4770_10",0.39
"1035_3",0.47
"739_1",0.45
"6267_7",0.71
"1562_8",0.44
"1438_1",0.47
"281_8",0.62
"1818_1",0.25
"3943_3",0.4
"8116_4",0.56
"6984_1",0.75
"5330_4",0.32
"8821_8",0.51
"10484_10",0.61
"1886_4",0.51
"7943_2",0.29
"6438_7",0.71
"8931_10",0.58
"10538_10",0.48
"534_10",0.38
"7329_2",0.32
"6614_2",0.42
"710_10",0.63
"3120_4",0.41
"9046_1",0.42
"5638_2",0.42
"2455_4",0.51
"2652_3",0.46
"11006_4",0.63
"5065_3",0.37
"9805_10",0.3
"7092_8",0.57
"1735_10",0.54
"3609_1",0.31
"1201_10",0.46
"11024_9",0.48
"3807_10",0.51
"4483_10",0.32
"4510_7",0.65
"8037_1",0.53
"1760_1",0.25
"133_8",0.55
"9039_8",0.37
"8462_4",0.56
"2468_10",0.65
"7684_3",0.63
"10350_9",0.52
"1199_10",0.83
"8560_1",0.34
"6405_3",0.46
"1295_1",0.54
"6420_1",0.62
"12183_9",0.46
"11619_1",0.43
"1415_9",0.36
"9414_1",0.32
"7640_4",0.66
"9211_9",0.43
"557_9",0.78
"4501_9",0.46
"8711_10",0.5
"2402_1",0.5
"4586_10",0.32
"176_3",0.68
"3545_1",0.66
"8932_1",0.87
"5829_10",0.55
"3409_10",0.66
"3636_3",0.51
"12048_7",0.62
"10468_10",0.67
"11546_10",0.51
"9444_10",0.47
"6275_1",0.35
"152_4",0.46
"4767_9",0.48
"6751_1",0.41
"10245_4",0.54
"5407_8",0.48
"1923_1",0.44
"515_9",0.35
"9988_1",0.5
"5928_8",0.49
"10163_4",0.64
"7969_10",0.26
"1494_4",0.66
"11211_10",0.52
"1957_1",0.37
"8484_7",0.61
"848_2",0.59
"5177_1",0.46
"10667_10",0.54
"3075_1",0.57
"9443_10",0.22
"1572_8",0.64
"11285_8",0.31
"3125_1",0.57
"9265_9",0.88
"4072_1",0.3
"6390_2",0.36
"6496_4",0.62
"8766_2",0.68
"7787_10",0.56
"5897_10",0.75
"9027_1",0.5
"1538_2",0.24
"1220_3",0.44
"8600_3",0.5
"11432_2",0.68
"1424_4",0.56
"7344_10",0.62
"10842_1",0.7
"10332_10",0.78
"4340_4",0.38
"4868_4",0.42
"11216_9",0.43
"12027_10",0.52
"6785_7",0.52
"8773_8",0.36
"8119_4",0.45
"10138_10",0.32
"7197_2",0.42
"1536_3",0.13
"9981_7",0.23
"4753_1",0.14
"2795_7",0.21
"6672_4",0.4
"10805_7",0.59
"5866_1",0.54
"570_1",0.43
"11965_8",0.43
"3288_1",0.3
"8135_1",0.5
"10094_9",0.41
"5845_10",0.65
"3570_8",0.35
"1240_1",0.48
"231_1",0.47
"10628_9",0.6
"3536_1",0.47
"1852_10",0.62
"8202_7",0.55
"5907_7",0.55
"1759_10",0.33
"4492_10",0.55
"4844_7",0.41
"3189_10",0.46
"3403_10",0.44
"5874_2",0.62
"7809_10",0.51
"3632_9",0.6
"11767_2",0.51
"9925_3",0.56
"4218_1",0.42
"12036_7",0.72
"8973_2",0.58
"2464_10",0.79
"4094_1",0.31
"10592_1",0.44
"10648_9",0.51
"3887_10",0.77
"9092_8",0.61
"10666_10",0.48
"8389_10",0.52
"5281_10",0.43
"6946_1",0.34
"1132_1",0.39
"10052_4",0.25
"768_10",0.48
"5432_3",0.51
"7424_3",0.45
"2366_2",0.34
"2865_3",0.5
"7806_2",0.44
"8878_3",0.33
"6298_7",0.76
"4517_4",0.55
"12018_10",0.44
"3662_1",0.54
"11393_10",0.61
"2071_10",0.47
"8217_8",0.53
"6568_2",0.3
"3840_10",0.38
"1666_3",0.65
"2360_7",0.34
"5778_4",0.6
"5341_4",0.65
"4044_2",0.26
"2503_3",0.63
"4095_10",0.6
"2092_2",0.35
"2707_3",0.2
"573_10",0.44
"6441_7",0.42
"7565_3",0.5
"9499_7",0.53
"657_10",0.72
"8840_10",0.56
"1407_4",0.63
"12453_2",0.45
"8273_9",0.54
"8366_7",0.79
"10643_9",0.38
"9998_1",0.35
"1385_1",0.32
"1354_4",0.59
"4674_7",0.25
"3515_4",0.48
"10426_8",0.47
"10226_3",0.37
"10391_4",0.54
"9968_1",0.56
"2893_3",0.47
"2546_9",0.59
"37_1",0.45
"1757_10",0.56
"1569_8",0.6
"1466_3",0.52
"7783_1",0.53
"9506_10",0.69
"10835_3",0.57
"2917_9",0.84
"2495_7",0.52
"1686_10",0.46
"2414_7",0.43
"5318_8",0.47
"8858_8",0.51
"8112_1",0.42
"6532_2",0.52
"2526_10",0.5
"11089_7",0.4
"4297_8",0.49
"3179_9",0.31
"5832_10",0.4
"10539_8",0.38
"9226_10",0.34
"9878_1",0.34
"7940_10",0.5
"7195_10",0.53
"2979_1",0.56
"3597_10",0.52
"2931_8",0.57
"8571_10",0.5
"12148_1",0.42
"4047_2",0.46
"6164_10",0.8
"2214_8",0.81
"5903_1",0.31
"7931_9",0.46
"1205_3",0.53
"5983_10",0.61
"10424_7",0.44
"11032_7",0.71
"1303_10",0.72
"10390_1",0.12
"8349_2",0.45
"3605_8",0.62
"12273_1",0.65
"60_1",0.1
"3879_9",0.53
"12431_4",0.44
"4499_2",0.22
"5786_10",0.51
"5521_4",0.29
"793_8",0.45
"7948_3",0.49
"9022_2",0.56
"11071_1",0.4
"4991_3",0.47
"8226_1",0.28
"8762_3",0.62
"6918_4",0.82
"844_10",0.35
"11503_8",0.4
"7406_8",0.48
"7743_1",0.69
"514_3",0.42
"10927_9",0.49
"3731_7",0.47
"8870_4",0.69
"11099_10",0.57
"8456_10",0.47
"10944_7",0.35
"7168_3",0.6
"3378_10",0.54
"8203_3",0.43
"5676_1",0.51
"5061_9",0.62
"6238_8",0.42
"1136_8",0.3
"6234_3",0.44
"9510_3",0.66
"9632_7",0.42
"4357_1",0.44
"1176_9",0.57
"10821_8",0.59
"4143_4",0.47
"5074_8",0.37
"11673_1",0.56
"11072_2",0.26
"1816_4",0.37
"3974_7",0.57
"796_4",0.18
"8540_2",0.63
"10959_8",0.79
"4576_10",0.5
"7030_1",0.61
"3340_10",0.44
"3223_3",0.44
"3030_1",0.41
"4194_1",0.53
"11322_1",0.31
"1785_1",0.32
"7109_2",0.51
"4120_1",0.35
"3024_7",0.5
"589_2",0.31
"2480_10",0.68
"4878_1",0.52
"571_1",0.31
"12156_8",0.7
"7547_9",0.6
"6577_10",0.37
"7101_3",0.56
"1731_3",0.29
"10424_1",0.46
"9056_10",0.31
"11959_3",0.57
"6952_4",0.66
"8709_10",0.86
"4716_10",0.45
"2393_10",0.49
"4007_7",0.3
"1196_2",0.17
"8483_1",0.31
"1840_3",0.66
"6108_1",0.49
"4621_8",0.33
"11332_4",0.48
"8800_10",0.64
"886_7",0.45
"6495_8",0.57
"6193_10",0.58
"10297_1",0.27
"4233_1",0.77
"3121_10",0.65
"1681_10",0.38
"5789_1",0.36
"6446_10",0.51
"479_9",0.62
"6401_1",0.1
"7602_1",0.51
"10792_1",0.67
"11436_9",0.6
"6944_1",0.51
"6275_9",0.59
"7314_10",0.5
"8887_9",0.5
"1835_8",0.6
"8403_7",0.45
"2090_1",0.51
"12310_1",0.18
"9795_9",0.69
"4260_1",0.62
"3214_4",0.5
"10974_8",0.34
"3374_10",0.61
"2251_2",0.4
"2325_7",0.47
"28_9",0.66
"1758_2",0.5
"1222_8",0.71
"1229_4",0.31
"9791_2",0.45
"3433_4",0.59
"10847_10",0.59
"5020_2",0.67
"9652_3",0.39
"1739_10",0.42
"10441_4",0.44
"9002_7",0.47
"4304_8",0.41
"290_9",0.62
"1339_8",0.28
"10899_1",0.14
"8723_8",0.51
"12487_7",0.66
"10384_7",0.53
"4673_4",0.48
"11679_1",0.46
"3938_2",0.38
"2253_10",0.72
"198_7",0.84
"3346_3",0.53
"11543_3",0.47
"8463_1",0.5
"1297_2",0.51
"4689_1",0.25
"4681_1",0.41
"961_8",0.56
"9865_2",0.28
"770_3",0.45
"10495_2",0.39
"6302_8",0.52
"6232_4",0.41
"10098_1",0.37
"8905_2",0.13
"8853_10",0.7
"6081_10",0.6
"12_4",0.49
"1291_7",0.38
"1679_1",0.65
"996_7",0.59
"3343_10",0.68
"6083_10",0.82
"98_9",0.52
"962_4",0.46
"4857_8",0.76
"12394_7",0.63
"1321_10",0.71
"8994_10",0.42
"7788_1",0.35
"9708_8",0.52
"9523_1",0.48
"11785_4",0.65
"5440_1",0.48
"1091_7",0.46
"11584_10",0.5
"5369_3",0.49
"3165_10",0.47
"3686_10",0.44
"7069_10",0.34
"427_3",0.48
"895_8",0.58
"4565_8",0.43
"5139_9",0.45
"5027_1",0.54
"503_9",0.6
"7630_1",0.42
"8552_1",0.49
"4322_3",0.59
"3492_3",0.63
"5301_4",0.48
"752_4",0.52
"4307_2",0.21
"4901_10",0.65
"233_2",0.53
"10789_8",0.45
"270_8",0.5
"11442_1",0.46
"3688_7",0.47
"9928_7",0.66
"6563_8",0.54
"3437_7",0.62
"10495_8",0.57
"8775_10",0.59
"12172_3",0.5
"10085_10",0.64
"8394_9",0.27
"2607_10",0.58
"6645_10",0.6
"301_10",0.7
"2153_10",0.52
"1967_3",0.41
"9604_10",0.47
"10665_10",0.59
"5409_1",0.54
"6707_10",0.56
"3847_7",0.5
"9261_10",0.86
"3772_1",0.46
"8950_1",0.66
"6591_2",0.48
"2765_9",0.24
"4166_10",0.51
"11418_3",0.4
"7137_3",0.54
"3710_2",0.59
"1153_4",0.18
"4155_8",0.39
"9221_10",0.36
"8917_10",0.66
"6066_4",0.65
"5366_10",0.56
"2520_9",0.52
"11677_2",0.38
"4032_2",0.37
"4041_2",0.32
"474_4",0.38
"6392_2",0.46
"6545_10",0.48
"5009_10",0.53
"3060_10",0.49
"11033_10",0.58
"297_10",0.66
"9099_1",0.65
"10496_10",0.37
"5619_3",0.48
"4226_1",0.37
"10483_8",0.36
