id,sentiment
"3182_9",0.85
"2797_8",0.67
"7613_2",0.55
"11624_4",0.52
"4847_10",0.89
"10684_7",0.83
"6312_1",0.33
"4925_3",0.25
"4125_1",0.15
"2394_10",0.88
"12105_10",0.78
"7812_1",0.13
"1061_8",0.5
"9343_3",0.27
"7696_10",0.95
"9355_10",0.73
"782_9",0.71
"9882_10",0.93
"10642_10",0.93
"7410_2",0.28
"9591_4",0.26
"11902_3",0.43
"3495_7",0.35
"6733_1",0.05
"4552_1",0.16
"6722_1",0.25
"188_10",0.75
"5099_10",0.71
"10313_1",0.19
"6756_9",0.55
"6622_2",0.1
"4807_10",0.74
"7173_3",0.45
"11321_8",0.53
"7909_9",0.49
"8012_7",0.35
"8615_4",0.33
"8117_10",0.65
"1892_10",0.68
"4617_1",0.54
"1893_8",0.58
"5435_1",0.15
"162_3",0.33
"6516_10",0.63
"11588_7",0.71
"2006_1",0.26
"1594_4",0.31
"1472_1",0.1
"3647_1",0.56
"174_7",0.55
"5539_7",0.27
"3384_10",0.7
"3811_4",0.45
"4079_8",0.44
"1179_7",0.78
"3069_9",0.82
"3769_8",0.47
"9247_10",0.72
"10434_1",0.27
"1147_10",0.88
"5344_7",0.73
"8073_10",0.69
"7833_3",0.21
"8370_1",0.27
"9007_8",0.3
"6624_7",0.56
"6683_3",0.32
"12275_7",0.37
"11927_8",0.71
"1560_10",0.89
"1325_9",0.3
"3548_8",0.3
"607_1",0.14
"6702_7",0.45
"5702_3",0.25
"11345_8",0.78
"3428_4",0.42
"7209_9",0.83
"8425_8",0.5
"3087_1",0.28
"1119_8",0.57
"5715_3",0.45
"8645_1",0.38
"2149_3",0.21
"10403_10",0.58
"5628_1",0.35
"5570_10",0.72
"1613_3",0.51
"1454_4",0.72
"5094_3",0.35
"7982_1",0.35
"6894_2",0.58
"6554_1",0.35
"4721_3",0.3
"6904_4",0.41
"893_8",0.73
"4605_4",0.63
"11516_7",0.53
"11718_7",0.78
"5956_1",0.14
"7455_9",0.72
"6396_4",0.74
"1223_8",0.57
"8556_1",0.38
"6108_8",0.49
"11690_1",0.26
"3778_9",0.43
"3627_4",0.53
"8256_4",0.44
"533_1",0.09
"5235_4",0.28
"621_2",0.45
"5365_1",0.61
"8180_3",0.43
"7396_7",0.23
"9776_10",0.8
"8175_10",0.77
"3128_1",0.3
"4606_1",0.36
"6158_2",0.26
"3281_10",0.68
"4723_4",0.33
"11994_3",0.28
"7701_1",0.09
"103_3",0.37
"8908_10",0.73
"8876_1",0.21
"7519_9",0.72
"12456_8",0.4
"9514_8",0.58
"8680_8",0.27
"12402_10",0.51
"362_2",0.72
"9825_7",0.62
"2913_3",0.46
"7164_8",0.69
"11177_7",0.47
"5707_10",0.73
"8103_10",0.77
"6289_1",0.11
"11754_1",0.51
"11640_10",0.9
"9933_7",0.5
"185_10",0.77
"242_10",0.81
"9369_8",0.63
"7453_10",0.54
"7514_7",0.3
"10860_2",0.22
"8663_8",0.51
"9108_1",0.12
"7941_1",0.13
"10116_1",0.16
"9841_4",0.38
"4512_9",0.81
"4853_2",0.34
"2664_4",0.55
"9966_10",0.72
"5167_2",0.28
"3894_2",0.31
"3929_8",0.51
"7165_10",0.59
"5451_8",0.58
"2947_4",0.34
"4611_10",0.74
"5807_1",0.2
"9464_8",0.6
"3124_10",0.7
"2705_4",0.51
"12187_8",0.94
"12319_10",0.72
"9874_3",0.4
"3406_4",0.4
"2327_10",0.64
"605_10",0.66
"8080_4",0.52
"3074_10",0.91
"2499_3",0.52
"1013_1",0.33
"11535_1",0.19
"4118_7",0.47
"10492_8",0.79
"2129_4",0.47
"9814_10",0.7
"10671_9",0.54
"5980_10",0.86
"2755_2",0.25
"5461_2",0.32
"11979_1",0.2
"8810_1",0.11
"852_7",0.63
"10961_4",0.36
"7436_4",0.45
"11281_3",0.53
"4208_3",0.15
"8213_10",0.74
"9851_2",0.46
"4713_7",0.44
"9528_1",0.63
"3595_10",0.83
"5785_3",0.31
"10370_3",0.19
"1980_3",0.43
"8800_4",0.4
"4437_3",0.32
"28_3",0.39
"12171_1",0.4
"9359_3",0.32
"3831_9",0.88
"10962_7",0.74
"1500_9",0.44
"11470_10",0.76
"11843_3",0.13
"11200_4",0.5
"1067_1",0.13
"3333_1",0.32
"4487_4",0.81
"6428_1",0.29
"575_7",0.2
"10904_9",0.7
"11821_2",0.36
"11605_1",0.24
"1111_7",0.53
"10295_1",0.52
"1146_4",0.17
"2405_9",0.51
"11081_10",0.7
"2201_10",0.71
"4844_1",0.15
"11007_8",0.75
"6535_7",0.81
"2653_4",0.22
"8245_10",0.59
"9951_8",0.83
"6133_8",0.43
"10006_2",0.08
"7350_1",0.38
"4509_9",0.84
"948_1",0.15
"3987_1",0.29
"2947_10",0.38
"6041_3",0.3
"2946_1",0.15
"11967_4",0.15
"1185_10",0.94
"10323_2",0.54
"11706_2",0.16
"3663_1",0.23
"5602_10",0.81
"4870_10",0.54
"1994_1",0.25
"10807_7",0.86
"6871_3",0.8
"1175_2",0.25
"10919_7",0.81
"8127_10",0.65
"12497_4",0.42
"3274_1",0.59
"2568_3",0.31
"840_2",0.36
"5626_10",0.93
"7561_10",0.88
"4600_3",0.48
"3324_9",0.52
"8899_7",0.5
"5592_8",0.69
"12483_4",0.28
"7874_1",0.14
"5878_10",0.67
"4303_9",0.55
"9421_1",0.44
"10269_4",0.31
"10615_2",0.3
"2634_10",0.78
"7522_1",0.3
"9289_10",0.61
"4636_10",0.62
"1241_7",0.46
"9458_9",0.7
"11690_10",0.86
"7176_4",0.45
"6212_10",0.71
"6319_1",0.48
"5229_3",0.4
"466_9",0.9
"8693_2",0.36
"2952_10",0.84
"1128_1",0.28
"3975_10",0.69
"11365_10",0.9
"2074_9",0.66
"9768_10",0.76
"4895_1",0.42
"5726_10",0.63
"9993_10",0.87
"11319_2",0.5
"10561_2",0.44
"5455_8",0.85
"10684_3",0.5
"3652_3",0.34
"7825_1",0.32
"8806_1",0.15
"275_10",0.73
"2246_1",0.25
"11968_2",0.08
"2528_1",0.63
"8491_8",0.42
"13_1",0.6
"4530_8",0.62
"5207_3",0.24
"11648_10",0.52
"8260_1",0.27
"10730_10",0.63
"10402_3",0.45
"8077_1",0.08
"8598_8",0.59
"2809_3",0.27
"12490_10",0.63
"1447_9",0.63
"1605_3",0.29
"2311_4",0.12
"3235_9",0.48
"5725_10",0.74
"9025_10",0.7
"6049_9",0.56
"4803_10",0.75
"191_9",0.58
"420_3",0.61
"5238_2",0.13
"1280_9",0.76
"9408_4",0.26
"819_1",0.01
"1656_4",0.45
"9964_3",0.29
"10404_4",0.74
"12369_10",0.89
"6423_1",0.51
"9942_8",0.56
"1519_1",0.41
"100_10",0.83
"3216_10",0.64
"3909_10",0.45
"5034_7",0.9
"14_8",0.78
"5891_3",0.23
"8496_10",0.97
"7429_1",0.24
"9457_1",0.34
"9602_8",0.57
"4198_1",0.4
"154_2",0.43
"5070_2",0.16
"4207_8",0.47
"7758_8",0.61
"4439_9",0.6
"12042_1",0.13
"7244_1",0.13
"6854_1",0.31
"11932_10",0.82
"4151_10",0.74
"7265_1",0.38
"10272_7",0.74
"4256_4",0.39
"1225_7",0.72
"956_10",0.96
"6389_2",0.32
"1365_4",0.27
"4752_7",0.66
"276_10",0.81
"8766_9",0.58
"11225_10",0.8
"6920_1",0.19
"11536_1",0.21
"1923_9",0.74
"11460_10",0.5
"10054_7",0.69
"10845_1",0.09
"10231_4",0.48
"9430_8",0.65
"3226_2",0.18
"4298_3",0.29
"10635_4",0.32
"10567_4",0.31
"5460_10",0.75
"7310_7",0.59
"10330_2",0.18
"5151_9",0.64
"11_3",0.7
"1448_8",0.49
"10130_8",0.68
"2199_3",0.2
"1761_10",0.78
"2782_1",0.24
"7618_10",0.87
"85_10",0.66
"5730_3",0.3
"3641_1",0.47
"8190_9",0.7
"9533_10",0.74
"9508_1",0.15
"237_8",0.82
"3981_7",0.68
"7194_9",0.58
"10584_8",0.54
"248_2",0.2
"8358_4",0.29
"1218_1",0.03
"4191_10",0.38
"3090_8",0.5
"11923_2",0.48
"1640_8",0.56
"9972_3",0.47
"11818_4",0.54
"4350_10",0.69
"877_10",0.49
"10017_8",0.52
"7975_10",0.83
"8436_1",0.34
"6024_7",0.56
"3112_1",0.15
"951_10",0.81
"1622_1",0.12
"191_3",0.36
"5669_1",0.25
"1891_4",0.32
"12173_9",0.55
"7887_7",0.59
"3256_10",0.46
"5419_1",0.05
"7635_1",0.25
"8297_2",0.38
"7137_8",0.49
"7562_3",0.48
"9944_1",0.07
"4288_1",0.1
"8087_1",0.35
"4771_10",0.66
"10482_10",0.55
"5324_10",0.96
"3080_1",0.34
"10923_7",0.59
"1753_7",0.71
"317_10",0.68
"12474_8",0.51
"773_8",0.8
"388_1",0.49
"12141_2",0.4
"5667_1",0.46
"1071_9",0.62
"2897_10",0.75
"9481_4",0.55
"12025_1",0.1
"8879_7",0.62
"5683_1",0.21
"7026_1",0.14
"2439_1",0.39
"3631_7",0.69
"1650_9",0.7
"5378_7",0.86
"9745_1",0.03
"11563_8",0.68
"299_8",0.68
"9471_2",0.48
"1866_1",0.2
"2639_4",0.36
"5122_1",0.36
"12341_7",0.41
"2936_8",0.8
"8647_10",0.54
"4255_9",0.81
"7262_8",0.37
"8413_10",0.54
"10080_1",0.19
"3973_1",0.34
"8752_9",0.93
"4018_2",0.48
"7669_1",0.36
"10421_4",0.23
"7854_8",0.57
"162_8",0.46
"11614_9",0.66
"11343_8",0.74
"1708_7",0.57
"7115_4",0.53
"10498_10",0.41
"2944_8",0.59
"10474_3",0.57
"1263_1",0.25
"1693_4",0.64
"9600_9",0.42
"11173_2",0.31
"3961_2",0.44
"8011_1",0.2
"7386_8",0.53
"8787_8",0.72
"12349_9",0.72
"1776_4",0.38
"5885_4",0.7
"220_4",0.29
"5547_8",0.72
"2853_1",0.35
"2157_2",0.25
"11667_2",0.31
"194_7",0.52
"1633_1",0.18
"6897_2",0.3
"11568_2",0.37
"9219_1",0.46
"477_8",0.78
"8980_3",0.81
"4612_10",0.65
"8030_10",0.78
"1846_8",0.89
"2786_8",0.65
"2634_1",0.14
"3110_8",0.9
"11587_8",0.63
"11262_8",0.41
"5680_7",0.5
"4583_4",0.42
"1451_1",0.16
"4244_4",0.54
"6176_4",0.32
"8851_10",0.88
"908_9",0.66
"7494_9",0.35
"8061_3",0.23
"789_1",0.42
"2374_7",0.52
"11225_3",0.11
"4467_4",0.22
"8516_10",0.48
"4121_10",0.75
"10267_7",0.56
"6040_8",0.62
"8338_7",0.74
"2903_7",0.86
"6662_9",0.66
"5333_10",0.72
"7470_4",0.36
"8813_1",0.49
"4514_3",0.84
"9584_7",0.36
"11706_8",0.59
"11538_8",0.62
"4210_1",0.05
"8984_1",0.16
"3431_4",0.22
"4973_10",0.71
"12260_1",0.14
"4267_10",0.7
"9906_9",0.75
"670_7",0.67
"6270_3",0.24
"5164_4",0.21
"9741_2",0.25
"3761_8",0.57
"2651_2",0.38
"7448_10",0.74
"7184_9",0.84
"1313_9",0.7
"10654_8",0.85
"7151_1",0.22
"2320_10",0.58
"12033_7",0.41
"6429_1",0.25
"1420_4",0.72
"3002_7",0.48
"1299_1",0.11
"7897_9",0.68
"1529_4",0.41
"9760_2",0.29
"11318_1",0.12
"2217_3",0.27
"11641_2",0.2
"7238_10",0.62
"7710_8",0.7
"12011_8",0.39
"4495_7",0.85
"11144_4",0.32
"5625_2",0.33
"2926_7",0.44
"8538_8",0.64
"8875_10",0.82
"10881_10",0.74
"1662_7",0.64
"4560_9",0.65
"6714_4",0.26
"9059_10",0.69
"6631_10",0.56
"8520_1",0.08
"918_4",0.63
"3102_10",0.57
"3611_2",0.27
"8434_10",0.66
"681_7",0.89
"7386_4",0.17
"7566_9",0.39
"10110_10",0.7
"10486_10",0.78
"1492_3",0.35
"11823_1",0.16
"2331_9",0.73
"2200_2",0.31
"9547_1",0.2
"785_2",0.19
"5101_4",0.32
"5657_10",0.48
"6902_7",0.57
"1490_9",0.72
"7148_9",0.7
"7387_8",0.45
"8277_9",0.81
"6912_7",0.84
"170_2",0.54
"7702_10",0.9
"4393_3",0.29
"2608_3",0.47
"4931_8",0.54
"10589_10",0.59
"8623_4",0.14
"6057_2",0.23
"2704_9",0.85
"1790_2",0.27
"12370_1",0.12
"159_1",0.21
"343_9",0.69
"2128_9",0.81
"11181_8",0.57
"11775_10",0.62
"3514_10",0.58
"6993_2",0.15
"2866_9",0.47
"1000_9",0.76
"11772_7",0.48
"3355_9",0.51
"8519_8",0.52
"7879_3",0.26
"4332_10",0.74
"5403_1",0.13
"1514_7",0.36
"7904_1",0.24
"10550_2",0.42
"11442_10",0.53
"2821_3",0.4
"5766_1",0.15
"8061_9",0.67
"2166_1",0.28
"6206_1",0.29
"11124_2",0.38
"7625_10",0.38
"90_9",0.52
"7959_10",0.73
"7029_10",0.61
"779_8",0.7
"1101_4",0.27
"11189_4",0.34
"9790_4",0.2
"10861_1",0.3
"5902_2",0.24
"9545_10",0.4
"3730_1",0.08
"4951_9",0.47
"3295_1",0.23
"9495_2",0.41
"2876_1",0.47
"2796_1",0.12
"10338_3",0.47
"10913_7",0.52
"4685_2",0.26
"11586_1",0.31
"4904_7",0.47
"7110_7",0.75
"2086_4",0.45
"7372_7",0.43
"135_9",0.74
"7038_3",0.58
"1119_2",0.23
"5057_8",0.7
"3479_10",0.91
"6489_8",0.71
"4910_8",0.72
"5979_10",0.5
"11304_1",0.15
"2102_9",0.69
"8048_1",0.17
"12153_7",0.58
"4832_8",0.5
"3079_9",0.61
"8254_2",0.25
"7981_7",0.71
"611_1",0.66
"307_10",0.43
"8861_3",0.23
"4635_4",0.51
"6197_7",0.74
"6739_3",0.25
"8588_9",0.53
"8461_7",0.62
"10089_1",0.39
"2609_7",0.35
"1418_3",0.41
"2661_10",0.65
"1253_9",0.59
"8815_9",0.56
"9867_8",0.69
"2155_1",0.32
"12259_4",0.4
"11224_3",0.24
"4781_1",0.01
"4354_9",0.78
"9629_9",0.73
"3629_9",0.7
"6445_10",0.76
"9526_10",0.75
"5138_2",0.22
"349_10",0.5
"2099_7",0.54
"4411_1",0.71
"8127_3",0.32
"5225_8",0.55
"7970_3",0.27
"5688_7",0.46
"12099_3",0.44
"6020_4",0.41
"3892_8",0.88
"2098_8",0.71
"4851_7",0.73
"10967_10",0.44
"6230_4",0.35
"2211_2",0.41
"11978_10",0.68
"8802_1",0.32
"11010_3",0.16
"10083_2",0.6
"5588_10",0.43
"958_10",0.51
"6771_4",0.42
"6767_9",0.63
"7302_10",0.88
"5324_3",0.24
"7737_10",0.84
"8603_10",0.47
"3029_7",0.69
"8640_2",0.21
"2139_1",0.08
"6305_10",0.92
"6884_7",0.75
"5534_8",0.86
"7619_8",0.86
"10057_8",0.44
"972_7",0.69
"6245_8",0.7
"6627_7",0.72
"3621_10",0.46
"2290_4",0.6
"24_4",0.4
"5689_1",0.08
"6497_4",0.26
"12405_4",0.63
"11720_7",0.92
"10088_1",0.18
"9258_9",0.91
"354_4",0.68
"4770_10",0.69
"1035_3",0.53
"739_1",0.19
"6267_7",0.67
"1562_8",0.7
"1438_1",0.1
"281_8",0.9
"1818_1",0.52
"3943_3",0.43
"8116_4",0.52
"6984_1",0.18
"5330_4",0.17
"8821_8",0.76
"10484_10",0.87
"1886_4",0.41
"7943_2",0.43
"6438_7",0.7
"8931_10",0.82
"10538_10",0.61
"534_10",0.91
"7329_2",0.27
"6614_2",0.79
"710_10",0.79
"3120_4",0.36
"9046_1",0.24
"5638_2",0.13
"2455_4",0.37
"2652_3",0.39
"11006_4",0.36
"5065_3",0.21
"9805_10",0.83
"7092_8",0.62
"1735_10",0.85
"3609_1",0.17
"1201_10",0.91
"11024_9",0.96
"3807_10",0.69
"4483_10",0.37
"4510_7",0.72
"8037_1",0.2
"1760_1",0.3
"133_8",0.59
"9039_8",0.78
"8462_4",0.47
"2468_10",0.83
"7684_3",0.27
"10350_9",0.78
"1199_10",0.73
"8560_1",0.15
"6405_3",0.31
"1295_1",0.23
"6420_1",0.2
"12183_9",0.77
"11619_1",0.3
"1415_9",0.64
"9414_1",0.15
"7640_4",0.36
"9211_9",0.6
"557_9",0.77
"4501_9",0.85
"8711_10",0.4
"2402_1",0.59
"4586_10",0.59
"176_3",0.27
"3545_1",0.23
"8932_1",0.01
"5829_10",0.48
"3409_10",0.72
"3636_3",0.55
"12048_7",0.58
"10468_10",0.68
"11546_10",0.65
"9444_10",0.77
"6275_1",0.28
"152_4",0.52
"4767_9",0.66
"6751_1",0.12
"10245_4",0.09
"5407_8",0.55
"1923_1",0.26
"515_9",0.48
"9988_1",0.48
"5928_8",0.67
"10163_4",0.43
"7969_10",0.55
"1494_4",0.28
"11211_10",0.73
"1957_1",0.06
"8484_7",0.54
"848_2",0.06
"5177_1",0.36
"10667_10",0.62
"3075_1",0.24
"9443_10",0.41
"1572_8",0.75
"11285_8",0.36
"3125_1",0.38
"9265_9",0.88
"4072_1",0.47
"6390_2",0.4
"6496_4",0.46
"8766_2",0.17
"7787_10",0.65
"5897_10",0.91
"9027_1",0.2
"1538_2",0.1
"1220_3",0.21
"8600_3",0.48
"11432_2",0.34
"1424_4",0.33
"7344_10",0.67
"10842_1",0.28
"10332_10",0.85
"4340_4",0.43
"4868_4",0.42
"11216_9",0.73
"12027_10",0.69
"6785_7",0.64
"8773_8",0.62
"8119_4",0.38
"10138_10",0.54
"7197_2",0.25
"1536_3",0.2
"9981_7",0.67
"4753_1",0.46
"2795_7",0.33
"6672_4",0.26
"10805_7",0.69
"5866_1",0.18
"570_1",0.13
"11965_8",0.74
"3288_1",0.49
"8135_1",0.31
"10094_9",0.57
"5845_10",0.59
"3570_8",0.43
"1240_1",0.23
"231_1",0.17
"10628_9",0.43
"3536_1",0.11
"1852_10",0.54
"8202_7",0.41
"5907_7",0.4
"1759_10",0.64
"4492_10",0.55
"4844_7",0.29
"3189_10",0.71
"3403_10",0.76
"5874_2",0.21
"7809_10",0.79
"3632_9",0.73
"11767_2",0.72
"9925_3",0.66
"4218_1",0.68
"12036_7",0.4
"8973_2",0.3
"2464_10",0.73
"4094_1",0.38
"10592_1",0.26
"10648_9",0.76
"3887_10",0.66
"9092_8",0.63
"10666_10",0.69
"8389_10",0.71
"5281_10",0.65
"6946_1",0.19
"1132_1",0.23
"10052_4",0.24
"768_10",0.87
"5432_3",0.27
"7424_3",0.37
"2366_2",0.34
"2865_3",0.59
"7806_2",0.32
"8878_3",0.3
"6298_7",0.89
"4517_4",0.37
"12018_10",0.64
"3662_1",0.31
"11393_10",0.81
"2071_10",0.91
"8217_8",0.86
"6568_2",0.27
"3840_10",0.85
"1666_3",0.75
"2360_7",0.59
"5778_4",0.41
"5341_4",0.42
"4044_2",0.07
"2503_3",0.35
"4095_10",0.53
"2092_2",0.22
"2707_3",0.33
"573_10",0.66
"6441_7",0.67
"7565_3",0.39
"9499_7",0.68
"657_10",0.95
"8840_10",0.73
"1407_4",0.63
"12453_2",0.42
"8273_9",0.7
"8366_7",0.53
"10643_9",0.56
"9998_1",0.17
"1385_1",0.18
"1354_4",0.44
"4674_7",0.49
"3515_4",0.57
"10426_8",0.6
"10226_3",0.37
"10391_4",0.48
"9968_1",0.2
"2893_3",0.15
"2546_9",0.36
"37_1",0.12
"1757_10",0.7
"1569_8",0.79
"1466_3",0.36
"7783_1",0.06
"9506_10",0.76
"10835_3",0.15
"2917_9",0.65
"2495_7",0.79
"1686_10",0.61
"2414_7",0.36
"5318_8",0.63
"8858_8",0.7
"8112_1",0.2
"6532_2",0.24
"2526_10",0.52
"11089_7",0.72
"4297_8",0.64
"3179_9",0.88
"5832_10",0.79
"10539_8",0.4
"9226_10",0.52
"9878_1",0.52
"7940_10",0.85
"7195_10",0.83
"2979_1",0.42
"3597_10",0.94
"2931_8",0.52
"8571_10",0.31
"12148_1",0.08
"4047_2",0.11
"6164_10",0.79
"2214_8",0.85
"5903_1",0.49
"7931_9",0.53
"1205_3",0.32
"5983_10",0.76
"10424_7",0.49
"11032_7",0.78
"1303_10",0.67
"10390_1",0.25
"8349_2",0.29
"3605_8",0.76
"12273_1",0.08
"60_1",0.12
"3879_9",0.83
"12431_4",0.25
"4499_2",0.28
"5786_10",0.5
"5521_4",0.54
"793_8",0.81
"7948_3",0.33
"9022_2",0.12
"11071_1",0.21
"4991_3",0.48
"8226_1",0.27
"8762_3",0.5
"6918_4",0.54
"844_10",0.53
"11503_8",0.45
"7406_8",0.87
"7743_1",0.14
"514_3",0.21
"10927_9",0.66
"3731_7",0.87
"8870_4",0.51
"11099_10",0.82
"8456_10",0.64
"10944_7",0.3
"7168_3",0.2
"3378_10",0.53
"8203_3",0.57
"5676_1",0.47
"5061_9",0.74
"6238_8",0.54
"1136_8",0.44
"6234_3",0.48
"9510_3",0.53
"9632_7",0.31
"4357_1",0.33
"1176_9",0.85
"10821_8",0.93
"4143_4",0.46
"5074_8",0.51
"11673_1",0.2
"11072_2",0.17
"1816_4",0.56
"3974_7",0.51
"796_4",0.31
"8540_2",0.48
"10959_8",0.69
"4576_10",0.35
"7030_1",0.36
"3340_10",0.69
"3223_3",0.15
"3030_1",0.27
"4194_1",0.22
"11322_1",0.16
"1785_1",0.31
"7109_2",0.13
"4120_1",0.22
"3024_7",0.73
"589_2",0.26
"2480_10",0.68
"4878_1",0.46
"571_1",0.42
"12156_8",0.78
"7547_9",0.83
"6577_10",0.87
"7101_3",0.34
"1731_3",0.54
"10424_1",0.32
"9056_10",0.86
"11959_3",0.33
"6952_4",0.35
"8709_10",0.69
"4716_10",0.68
"2393_10",0.82
"4007_7",0.46
"1196_2",0.52
"8483_1",0.41
"1840_3",0.54
"6108_1",0.33
"4621_8",0.63
"11332_4",0.87
"8800_10",0.92
"886_7",0.81
"6495_8",0.52
"6193_10",0.19
"10297_1",0.21
"4233_1",0.41
"3121_10",0.73
"1681_10",0.65
"5789_1",0.22
"6446_10",0.86
"479_9",0.67
"6401_1",0.03
"7602_1",0.19
"10792_1",0.18
"11436_9",0.59
"6944_1",0.36
"6275_9",0.25
"7314_10",0.95
"8887_9",0.37
"1835_8",0.76
"8403_7",0.78
"2090_1",0.28
"12310_1",0.33
"9795_9",0.62
"4260_1",0.13
"3214_4",0.49
"10974_8",0.65
"3374_10",0.44
"2251_2",0.33
"2325_7",0.68
"28_9",0.61
"1758_2",0.54
"1222_8",0.63
"1229_4",0.43
"9791_2",0.65
"3433_4",0.33
"10847_10",0.85
"5020_2",0.09
"9652_3",0.22
"1739_10",0.86
"10441_4",0.5
"9002_7",0.6
"4304_8",0.83
"290_9",0.52
"1339_8",0.62
"10899_1",0.34
"8723_8",0.4
"12487_7",0.39
"10384_7",0.79
"4673_4",0.1
"11679_1",0.51
"3938_2",0.4
"2253_10",0.77
"198_7",0.58
"3346_3",0.36
"11543_3",0.23
"8463_1",0.25
"1297_2",0.25
"4689_1",0.11
"4681_1",0.27
"961_8",0.74
"9865_2",0.61
"770_3",0.3
"10495_2",0.47
"6302_8",0.67
"6232_4",0.54
"10098_1",0.31
"8905_2",0.14
"8853_10",0.51
"6081_10",0.79
"12_4",0.35
"1291_7",0.8
"1679_1",0.23
"996_7",0.72
"3343_10",0.76
"6083_10",0.74
"98_9",0.8
"962_4",0.28
"4857_8",0.74
"12394_7",0.73
"1321_10",0.68
"8994_10",0.94
"7788_1",0.37
"9708_8",0.72
"9523_1",0.33
"11785_4",0.61
"5440_1",0.27
"1091_7",0.58
"11584_10",0.6
"5369_3",0.51
"3165_10",0.57
"3686_10",0.84
"7069_10",0.32
"427_3",0.12
"895_8",0.65
"4565_8",0.49
"5139_9",0.49
"5027_1",0.2
"503_9",0.94
"7630_1",0.05
"8552_1",0.37
"4322_3",0.18
"3492_3",0.62
"5301_4",0.31
"752_4",0.38
"4307_2",0.2
"4901_10",0.95
"233_2",0.66
"10789_8",0.61
"270_8",0.82
"11442_1",0.24
"3688_7",0.7
"9928_7",0.54
"6563_8",0.65
"3437_7",0.58
"10495_8",0.72
"8775_10",0.92
"12172_3",0.43
"10085_10",0.84
"8394_9",0.51
"2607_10",0.58
"6645_10",0.57
"301_10",0.71
"2153_10",0.91
"1967_3",0.31
"9604_10",0.71
"10665_10",0.54
"5409_1",0.15
"6707_10",0.92
"3847_7",0.56
"9261_10",0.89
"3772_1",0.09
"8950_1",0.43
"6591_2",0.21
"2765_9",0.37
"4166_10",0.61
"11418_3",0.34
"7137_3",0.25
"3710_2",0.26
"1153_4",0.5
"4155_8",0.46
"9221_10",0.67
"8917_10",0.68
"6066_4",0.6
"5366_10",0.93
"2520_9",0.5
"11677_2",0.35
"4032_2",0.12
"4041_2",0.09
"474_4",0.37
"6392_2",0.46
"6545_10",0.69
"5009_10",0.39
"3060_10",0.48
"11033_10",0.78
"297_10",0.57
"9099_1",0.26
"10496_10",0.58
"5619_3",0.63
"4226_1",0.32
"10483_8",0.83
