id,sentiment
"5740_10",0.82
"7097_10",0.58
"9573_10",0.77
"5084_4",0.3
"12332_7",0.44
"8154_1",0.34
"5610_1",0.41
"5323_9",0.71
"11034_8",0.67
"3977_2",0.3
"12380_7",0.42
"1737_8",0.62
"6030_9",0.63
"5918_7",0.77
"7061_9",0.39
"266_8",0.49
"1375_10",0.52
"8648_3",0.26
"10146_10",0.69
"4578_10",0.77
"4685_8",0.65
"11843_9",0.7
"5467_10",0.91
"10140_10",0.83
"7721_8",0.76
"11208_10",0.18
"1063_10",0.6
"8260_10",0.76
"3182_9",0.71
"2797_8",0.65
"7613_2",0.61
"11624_4",0.56
"4847_10",0.97
"10684_7",0.65
"6312_1",0.45
"4925_3",0.21
"4125_1",0.09
"2394_10",0.92
"12105_10",0.63
"7812_1",0.19
"1061_8",0.62
"9343_3",0.4
"7696_10",0.83
"9355_10",0.73
"782_9",0.74
"9882_10",0.87
"10642_10",0.94
"7410_2",0.17
"9591_4",0.25
"11902_3",0.45
"3495_7",0.31
"6733_1",0.14
"4552_1",0.17
"6722_1",0.38
"188_10",0.83
"5099_10",0.67
"10313_1",0.28
"6756_9",0.57
"6622_2",0.15
"4807_10",0.76
"7173_3",0.19
"11321_8",0.51
"7909_9",0.49
"8012_7",0.38
"8615_4",0.24
"8117_10",0.62
"1892_10",0.62
"4617_1",0.45
"1893_8",0.56
"5435_1",0.26
"162_3",0.46
"6516_10",0.57
"11588_7",0.75
"2006_1",0.24
"1594_4",0.37
"1472_1",0.11
"3647_1",0.58
"174_7",0.51
"5539_7",0.36
"3384_10",0.8
"3811_4",0.58
"4079_8",0.49
"1179_7",0.59
"3069_9",0.64
"3769_8",0.46
"9247_10",0.73
"10434_1",0.27
"1147_10",0.88
"5344_7",0.79
"8073_10",0.68
"7833_3",0.25
"8370_1",0.32
"9007_8",0.27
"6624_7",0.3
"6683_3",0.27
"12275_7",0.33
"11927_8",0.8
"1560_10",0.93
"1325_9",0.4
"3548_8",0.39
"607_1",0.15
"6702_7",0.46
"5702_3",0.25
"11345_8",0.75
"3428_4",0.48
"7209_9",0.89
"8425_8",0.57
"3087_1",0.37
"1119_8",0.59
"5715_3",0.36
"8645_1",0.25
"2149_3",0.13
"10403_10",0.47
"5628_1",0.27
"5570_10",0.75
"1613_3",0.32
"1454_4",0.76
"5094_3",0.36
"7982_1",0.33
"6894_2",0.61
"6554_1",0.4
"4721_3",0.36
"6904_4",0.34
"893_8",0.6
"4605_4",0.65
"11516_7",0.46
"11718_7",0.75
"5956_1",0.16
"7455_9",0.7
"6396_4",0.3
"1223_8",0.65
"8556_1",0.41
"6108_8",0.6
"11690_1",0.12
"3778_9",0.23
"3627_4",0.59
"8256_4",0.28
"533_1",0.13
"5235_4",0.44
"621_2",0.37
"5365_1",0.6
"8180_3",0.48
"7396_7",0.25
"9776_10",0.73
"8175_10",0.8
"3128_1",0.45
"4606_1",0.24
"6158_2",0.3
"3281_10",0.68
"4723_4",0.44
"11994_3",0.43
"7701_1",0.07
"103_3",0.28
"8908_10",0.58
"8876_1",0.15
"7519_9",0.61
"12456_8",0.47
"9514_8",0.62
"8680_8",0.4
"12402_10",0.53
"362_2",0.66
"9825_7",0.59
"2913_3",0.33
"7164_8",0.67
"11177_7",0.54
"5707_10",0.82
"8103_10",0.85
"6289_1",0.09
"11754_1",0.56
"11640_10",0.88
"9933_7",0.61
"185_10",0.71
"242_10",0.91
"9369_8",0.71
"7453_10",0.55
"7514_7",0.37
"10860_2",0.22
"8663_8",0.59
"9108_1",0.25
"7941_1",0.21
"10116_1",0.11
"9841_4",0.33
"4512_9",0.68
"4853_2",0.29
"2664_4",0.57
"9966_10",0.86
"5167_2",0.26
"3894_2",0.38
"3929_8",0.56
"7165_10",0.59
"5451_8",0.56
"2947_4",0.5
"4611_10",0.78
"5807_1",0.17
"9464_8",0.73
"3124_10",0.64
"2705_4",0.58
"12187_8",0.89
"12319_10",0.67
"9874_3",0.44
"3406_4",0.44
"2327_10",0.64
"605_10",0.64
"8080_4",0.48
"3074_10",0.72
"2499_3",0.51
"1013_1",0.36
"11535_1",0.23
"4118_7",0.51
"10492_8",0.82
"2129_4",0.32
"9814_10",0.65
"10671_9",0.47
"5980_10",0.9
"2755_2",0.28
"5461_2",0.42
"11979_1",0.23
"8810_1",0.12
"852_7",0.49
"10961_4",0.19
"7436_4",0.47
"11281_3",0.48
"4208_3",0.15
"8213_10",0.6
"9851_2",0.48
"4713_7",0.41
"9528_1",0.77
"3595_10",0.85
"5785_3",0.39
"10370_3",0.25
"1980_3",0.58
"8800_4",0.52
"4437_3",0.39
"28_3",0.45
"12171_1",0.43
"9359_3",0.38
"3831_9",0.81
"10962_7",0.75
"1500_9",0.45
"11470_10",0.66
"11843_3",0.29
"11200_4",0.5
"1067_1",0.07
"3333_1",0.25
"4487_4",0.75
"6428_1",0.1
"575_7",0.52
"10904_9",0.6
"11821_2",0.3
"11605_1",0.21
"1111_7",0.47
"10295_1",0.49
"1146_4",0.21
"2405_9",0.45
"11081_10",0.73
"2201_10",0.77
"4844_1",0.12
"11007_8",0.81
"6535_7",0.67
"2653_4",0.4
"8245_10",0.46
"9951_8",0.64
"6133_8",0.48
"10006_2",0.11
"7350_1",0.47
"4509_9",0.87
"948_1",0.15
"3987_1",0.39
"2947_10",0.4
"6041_3",0.26
"2946_1",0.19
"11967_4",0.12
"1185_10",0.88
"10323_2",0.55
"11706_2",0.13
"3663_1",0.22
"5602_10",0.85
"4870_10",0.54
"1994_1",0.43
"10807_7",0.87
"6871_3",0.77
"1175_2",0.27
"10919_7",0.87
"8127_10",0.63
"12497_4",0.54
"3274_1",0.44
"2568_3",0.31
"840_2",0.36
"5626_10",0.96
"7561_10",0.84
"4600_3",0.62
"3324_9",0.53
"8899_7",0.55
"5592_8",0.65
"12483_4",0.33
"7874_1",0.17
"5878_10",0.71
"4303_9",0.48
"9421_1",0.34
"10269_4",0.26
"10615_2",0.28
"2634_10",0.69
"7522_1",0.43
"9289_10",0.33
"4636_10",0.71
"1241_7",0.59
"9458_9",0.61
"11690_10",0.83
"7176_4",0.34
"6212_10",0.76
"6319_1",0.31
"5229_3",0.34
"466_9",0.83
"8693_2",0.34
"2952_10",0.84
"1128_1",0.39
"3975_10",0.71
"11365_10",0.91
"2074_9",0.74
"9768_10",0.92
"4895_1",0.35
"5726_10",0.66
"9993_10",0.89
"11319_2",0.48
"10561_2",0.56
"5455_8",0.7
"10684_3",0.25
"3652_3",0.29
"7825_1",0.23
"8806_1",0.26
"275_10",0.76
"2246_1",0.28
"11968_2",0.1
"2528_1",0.55
"8491_8",0.63
"13_1",0.69
"4530_8",0.63
"5207_3",0.29
"11648_10",0.37
"8260_1",0.27
"10730_10",0.63
"10402_3",0.26
"8077_1",0.07
"8598_8",0.67
"2809_3",0.18
"12490_10",0.8
"1447_9",0.64
"1605_3",0.33
"2311_4",0.14
"3235_9",0.62
"5725_10",0.57
"9025_10",0.64
"6049_9",0.59
"4803_10",0.66
"191_9",0.61
"420_3",0.54
"5238_2",0.17
"1280_9",0.65
"9408_4",0.33
"819_1",0.0
"1656_4",0.39
"9964_3",0.4
"10404_4",0.48
"12369_10",0.95
"6423_1",0.34
"9942_8",0.47
"1519_1",0.31
"100_10",0.85
"3216_10",0.72
"3909_10",0.39
"5034_7",0.81
"14_8",0.72
"5891_3",0.25
"8496_10",0.98
"7429_1",0.19
"9457_1",0.42
"9602_8",0.55
"4198_1",0.37
"154_2",0.43
"5070_2",0.35
"4207_8",0.54
"7758_8",0.55
"4439_9",0.67
"12042_1",0.26
"7244_1",0.09
"6854_1",0.29
"11932_10",0.84
"4151_10",0.87
"7265_1",0.42
"10272_7",0.78
"4256_4",0.45
"1225_7",0.84
"956_10",0.96
"6389_2",0.3
"1365_4",0.28
"4752_7",0.5
"276_10",0.87
"8766_9",0.74
"11225_10",0.49
"6920_1",0.13
"11536_1",0.13
"1923_9",0.68
"11460_10",0.46
"10054_7",0.52
"10845_1",0.07
"10231_4",0.44
"9430_8",0.73
"3226_2",0.14
"4298_3",0.3
"10635_4",0.32
"10567_4",0.18
"5460_10",0.61
"7310_7",0.54
"10330_2",0.1
"5151_9",0.66
"11_3",0.78
"1448_8",0.36
"10130_8",0.7
"2199_3",0.24
"1761_10",0.77
"2782_1",0.13
"7618_10",0.9
"85_10",0.87
"5730_3",0.44
"3641_1",0.58
"8190_9",0.7
"9533_10",0.92
"9508_1",0.15
"237_8",0.85
"3981_7",0.64
"7194_9",0.73
"10584_8",0.37
"248_2",0.17
"8358_4",0.11
"1218_1",0.2
"4191_10",0.39
"3090_8",0.5
"11923_2",0.38
"1640_8",0.65
"9972_3",0.4
"11818_4",0.55
"4350_10",0.72
"877_10",0.47
"10017_8",0.58
"7975_10",0.88
"8436_1",0.38
"6024_7",0.53
"3112_1",0.04
"951_10",0.89
"1622_1",0.09
"191_3",0.46
"5669_1",0.22
"1891_4",0.39
"12173_9",0.47
"7887_7",0.54
"3256_10",0.52
"5419_1",0.12
"7635_1",0.26
"8297_2",0.3
"7137_8",0.5
"7562_3",0.46
"9944_1",0.08
"4288_1",0.09
"8087_1",0.39
"4771_10",0.73
"10482_10",0.71
"5324_10",0.96
"3080_1",0.2
"10923_7",0.63
"1753_7",0.72
"317_10",0.69
"12474_8",0.74
"773_8",0.75
"388_1",0.37
"12141_2",0.49
"5667_1",0.45
"1071_9",0.61
"2897_10",0.81
"9481_4",0.52
"12025_1",0.13
"8879_7",0.49
"5683_1",0.28
"7026_1",0.12
"2439_1",0.32
"3631_7",0.72
"1650_9",0.65
"5378_7",0.9
"9745_1",0.06
"11563_8",0.53
"299_8",0.67
"9471_2",0.46
"1866_1",0.26
"2639_4",0.31
"5122_1",0.34
"12341_7",0.44
"2936_8",0.69
"8647_10",0.6
"4255_9",0.76
"7262_8",0.29
"8413_10",0.57
"10080_1",0.31
"3973_1",0.47
"8752_9",0.93
"4018_2",0.42
"7669_1",0.35
"10421_4",0.19
"7854_8",0.75
"162_8",0.38
"11614_9",0.57
"11343_8",0.82
"1708_7",0.55
"7115_4",0.72
"10498_10",0.41
"2944_8",0.64
"10474_3",0.41
"1263_1",0.22
"1693_4",0.5
"9600_9",0.2
"11173_2",0.44
"3961_2",0.42
"8011_1",0.16
"7386_8",0.56
"8787_8",0.75
"12349_9",0.65
"1776_4",0.45
"5885_4",0.68
"220_4",0.25
"5547_8",0.69
"2853_1",0.5
"2157_2",0.16
"11667_2",0.25
"194_7",0.53
"1633_1",0.21
"6897_2",0.25
"11568_2",0.32
"9219_1",0.56
"477_8",0.79
"8980_3",0.94
"4612_10",0.83
"8030_10",0.71
"1846_8",0.88
"2786_8",0.79
"2634_1",0.22
"3110_8",0.81
"11587_8",0.5
"11262_8",0.53
"5680_7",0.52
"4583_4",0.19
"1451_1",0.22
"4244_4",0.49
"6176_4",0.32
"8851_10",0.9
"908_9",0.71
"7494_9",0.31
"8061_3",0.38
"789_1",0.45
"2374_7",0.44
"11225_3",0.09
"4467_4",0.2
"8516_10",0.62
"4121_10",0.81
"10267_7",0.61
"6040_8",0.66
"8338_7",0.73
"2903_7",0.89
"6662_9",0.68
"5333_10",0.8
"7470_4",0.31
"8813_1",0.31
"4514_3",0.92
"9584_7",0.38
"11706_8",0.57
"11538_8",0.72
"4210_1",0.04
"8984_1",0.13
"3431_4",0.12
"4973_10",0.75
"12260_1",0.09
"4267_10",0.82
"9906_9",0.8
"670_7",0.72
"6270_3",0.22
"5164_4",0.36
"9741_2",0.26
"3761_8",0.39
"2651_2",0.48
"7448_10",0.72
"7184_9",0.86
"1313_9",0.67
"10654_8",0.56
"7151_1",0.2
"2320_10",0.67
"12033_7",0.28
"6429_1",0.27
"1420_4",0.72
"3002_7",0.56
"1299_1",0.19
"7897_9",0.73
"1529_4",0.34
"9760_2",0.25
"11318_1",0.04
"2217_3",0.27
"11641_2",0.14
"7238_10",0.73
"7710_8",0.75
"12011_8",0.62
"4495_7",0.77
"11144_4",0.55
"5625_2",0.43
"2926_7",0.42
"8538_8",0.59
"8875_10",0.78
"10881_10",0.74
"1662_7",0.52
"4560_9",0.63
"6714_4",0.13
"9059_10",0.72
"6631_10",0.56
"8520_1",0.08
"918_4",0.45
"3102_10",0.32
"3611_2",0.22
"8434_10",0.77
"681_7",0.68
"7386_4",0.19
"7566_9",0.46
"10110_10",0.76
"10486_10",0.74
"1492_3",0.31
"11823_1",0.14
"2331_9",0.57
"2200_2",0.23
"9547_1",0.27
"785_2",0.11
"5101_4",0.59
"5657_10",0.52
"6902_7",0.49
"1490_9",0.77
"7148_9",0.67
"7387_8",0.65
"8277_9",0.7
"6912_7",0.89
"170_2",0.67
"7702_10",0.85
"4393_3",0.3
"2608_3",0.4
"4931_8",0.49
"10589_10",0.58
"8623_4",0.18
"6057_2",0.19
"2704_9",0.81
"1790_2",0.27
"12370_1",0.12
"159_1",0.12
"343_9",0.86
"2128_9",0.84
"11181_8",0.7
"11775_10",0.6
"3514_10",0.73
"6993_2",0.08
"2866_9",0.63
"1000_9",0.86
"11772_7",0.4
"3355_9",0.45
"8519_8",0.57
"7879_3",0.32
"4332_10",0.63
"5403_1",0.23
"1514_7",0.35
"7904_1",0.15
"10550_2",0.83
"11442_10",0.65
"2821_3",0.31
"5766_1",0.12
"8061_9",0.68
"2166_1",0.15
"6206_1",0.23
"11124_2",0.3
"7625_10",0.49
"90_9",0.4
"7959_10",0.85
"7029_10",0.54
"779_8",0.84
"1101_4",0.25
"11189_4",0.33
"9790_4",0.19
"10861_1",0.18
"5902_2",0.28
"9545_10",0.5
"3730_1",0.11
"4951_9",0.5
"3295_1",0.32
"9495_2",0.46
"2876_1",0.49
"2796_1",0.24
"10338_3",0.39
"10913_7",0.39
"4685_2",0.16
"11586_1",0.34
"4904_7",0.65
"7110_7",0.8
"2086_4",0.42
"7372_7",0.6
"135_9",0.74
"7038_3",0.58
"1119_2",0.34
"5057_8",0.67
"3479_10",0.94
"6489_8",0.84
"4910_8",0.8
"5979_10",0.57
"11304_1",0.16
"2102_9",0.89
"8048_1",0.15
"12153_7",0.6
"4832_8",0.74
"3079_9",0.54
"8254_2",0.15
"7981_7",0.63
"611_1",0.56
"307_10",0.58
"8861_3",0.27
"4635_4",0.45
"6197_7",0.7
"6739_3",0.19
"8588_9",0.64
"8461_7",0.56
"10089_1",0.44
"2609_7",0.47
"1418_3",0.52
"2661_10",0.7
"1253_9",0.46
"8815_9",0.6
"9867_8",0.67
"2155_1",0.25
"12259_4",0.45
"11224_3",0.45
"4781_1",0.12
"4354_9",0.82
"9629_9",0.49
"3629_9",0.64
"6445_10",0.8
"9526_10",0.78
"5138_2",0.17
"349_10",0.51
"2099_7",0.38
"4411_1",0.58
"8127_3",0.31
"5225_8",0.46
"7970_3",0.3
"5688_7",0.56
"12099_3",0.35
"6020_4",0.3
"3892_8",0.86
"2098_8",0.71
"4851_7",0.75
"10967_10",0.66
"6230_4",0.44
"2211_2",0.34
"11978_10",0.63
"8802_1",0.24
"11010_3",0.22
"10083_2",0.57
"5588_10",0.34
"958_10",0.56
"6771_4",0.54
"6767_9",0.55
"7302_10",0.81
"5324_3",0.21
"7737_10",0.81
"8603_10",0.38
"3029_7",0.75
"8640_2",0.23
"2139_1",0.06
"6305_10",0.92
"6884_7",0.76
"5534_8",0.58
"7619_8",0.84
"10057_8",0.38
"972_7",0.67
"6245_8",0.63
"6627_7",0.71
"3621_10",0.58
"2290_4",0.58
"24_4",0.37
"5689_1",0.13
"6497_4",0.22
"12405_4",0.6
"11720_7",0.89
"10088_1",0.1
"9258_9",0.93
"354_4",0.62
"4770_10",0.6
"1035_3",0.46
"739_1",0.34
"6267_7",0.79
"1562_8",0.7
"1438_1",0.15
"281_8",0.82
"1818_1",0.45
"3943_3",0.35
"8116_4",0.46
"6984_1",0.23
"5330_4",0.11
"8821_8",0.76
"10484_10",0.71
"1886_4",0.48
"7943_2",0.5
"6438_7",0.76
"8931_10",0.79
"10538_10",0.47
"534_10",0.9
"7329_2",0.24
"6614_2",0.75
"710_10",0.89
"3120_4",0.35
"9046_1",0.26
"5638_2",0.18
"2455_4",0.35
"2652_3",0.44
"11006_4",0.47
"5065_3",0.25
"9805_10",0.8
"7092_8",0.83
"1735_10",0.77
"3609_1",0.26
"1201_10",0.88
"11024_9",0.97
"3807_10",0.78
"4483_10",0.53
"4510_7",0.73
"8037_1",0.27
"1760_1",0.41
"133_8",0.56
"9039_8",0.74
"8462_4",0.45
"2468_10",0.83
"7684_3",0.21
"10350_9",0.79
"1199_10",0.83
"8560_1",0.14
"6405_3",0.21
"1295_1",0.19
"6420_1",0.15
"12183_9",0.69
"11619_1",0.23
"1415_9",0.6
"9414_1",0.19
"7640_4",0.52
"9211_9",0.61
"557_9",0.75
"4501_9",0.81
"8711_10",0.49
"2402_1",0.63
"4586_10",0.52
"176_3",0.25
"3545_1",0.32
"8932_1",0.03
"5829_10",0.53
"3409_10",0.75
"3636_3",0.54
"12048_7",0.64
"10468_10",0.65
"11546_10",0.79
"9444_10",0.79
"6275_1",0.29
"152_4",0.58
"4767_9",0.56
"6751_1",0.1
"10245_4",0.23
"5407_8",0.52
"1923_1",0.34
"515_9",0.35
"9988_1",0.49
"5928_8",0.66
"10163_4",0.51
"7969_10",0.6
"1494_4",0.43
"11211_10",0.72
"1957_1",0.09
"8484_7",0.54
"848_2",0.16
"5177_1",0.33
"10667_10",0.65
"3075_1",0.48
"9443_10",0.49
"1572_8",0.75
"11285_8",0.32
"3125_1",0.22
"9265_9",0.87
"4072_1",0.48
"6390_2",0.37
"6496_4",0.57
"8766_2",0.16
"7787_10",0.74
"5897_10",0.76
"9027_1",0.27
"1538_2",0.09
"1220_3",0.17
"8600_3",0.52
"11432_2",0.38
"1424_4",0.44
"7344_10",0.83
"10842_1",0.36
"10332_10",0.74
"4340_4",0.51
"4868_4",0.34
"11216_9",0.73
"12027_10",0.71
"6785_7",0.81
"8773_8",0.8
"8119_4",0.42
"10138_10",0.45
"7197_2",0.17
"1536_3",0.13
"9981_7",0.6
"4753_1",0.25
"2795_7",0.28
"6672_4",0.38
"10805_7",0.64
"5866_1",0.17
"570_1",0.18
"11965_8",0.8
"3288_1",0.45
"8135_1",0.34
"10094_9",0.62
"5845_10",0.74
"3570_8",0.59
"1240_1",0.2
"231_1",0.2
"10628_9",0.65
"3536_1",0.15
"1852_10",0.73
"8202_7",0.46
"5907_7",0.52
"1759_10",0.68
"4492_10",0.55
"4844_7",0.35
"3189_10",0.81
"3403_10",0.8
"5874_2",0.12
"7809_10",0.77
"3632_9",0.8
"11767_2",0.78
"9925_3",0.6
"4218_1",0.63
"12036_7",0.48
"8973_2",0.44
"2464_10",0.69
"4094_1",0.33
"10592_1",0.24
"10648_9",0.86
"3887_10",0.54
"9092_8",0.62
"10666_10",0.69
"8389_10",0.65
"5281_10",0.78
"6946_1",0.2
"1132_1",0.33
"10052_4",0.3
"768_10",0.9
"5432_3",0.27
"7424_3",0.34
"2366_2",0.47
"2865_3",0.44
"7806_2",0.27
"8878_3",0.4
"6298_7",0.89
"4517_4",0.45
"12018_10",0.8
"3662_1",0.2
"11393_10",0.68
"2071_10",0.88
"8217_8",0.84
"6568_2",0.32
"3840_10",0.89
"1666_3",0.62
"2360_7",0.51
"5778_4",0.41
"5341_4",0.54
"4044_2",0.06
"2503_3",0.42
"4095_10",0.61
"2092_2",0.17
"2707_3",0.27
"573_10",0.6
"6441_7",0.69
"7565_3",0.27
"9499_7",0.8
"657_10",0.92
"8840_10",0.62
"1407_4",0.54
"12453_2",0.37
"8273_9",0.85
"8366_7",0.52
"10643_9",0.61
"9998_1",0.2
"1385_1",0.17
"1354_4",0.48
"4674_7",0.37
"3515_4",0.55
"10426_8",0.67
"10226_3",0.43
"10391_4",0.33
"9968_1",0.16
"2893_3",0.07
"2546_9",0.64
"37_1",0.17
"1757_10",0.9
"1569_8",0.61
"1466_3",0.41
"7783_1",0.09
"9506_10",0.77
"10835_3",0.16
"2917_9",0.65
"2495_7",0.72
"1686_10",0.76
"2414_7",0.21
"5318_8",0.64
"8858_8",0.58
"8112_1",0.25
"6532_2",0.36
"2526_10",0.59
"11089_7",0.74
"4297_8",0.7
"3179_9",0.83
"5832_10",0.8
"10539_8",0.44
"9226_10",0.57
"9878_1",0.52
"7940_10",0.87
"7195_10",0.7
"2979_1",0.49
"3597_10",0.98
"2931_8",0.68
"8571_10",0.41
"12148_1",0.09
"4047_2",0.11
"6164_10",0.67
"2214_8",0.81
"5903_1",0.6
"7931_9",0.51
"1205_3",0.31
"5983_10",0.71
"10424_7",0.39
"11032_7",0.76
"1303_10",0.81
"10390_1",0.19
"8349_2",0.33
"3605_8",0.83
"12273_1",0.11
"60_1",0.19
"3879_9",0.77
"12431_4",0.28
"4499_2",0.26
"5786_10",0.54
"5521_4",0.54
"793_8",0.75
"7948_3",0.4
"9022_2",0.24
"11071_1",0.16
"4991_3",0.33
"8226_1",0.33
"8762_3",0.45
"6918_4",0.6
"844_10",0.56
"11503_8",0.57
"7406_8",0.87
"7743_1",0.22
"514_3",0.17
"10927_9",0.68
"3731_7",0.76
"8870_4",0.51
"11099_10",0.91
"8456_10",0.77
"10944_7",0.23
"7168_3",0.31
"3378_10",0.63
"8203_3",0.58
"5676_1",0.21
"5061_9",0.72
"6238_8",0.52
"1136_8",0.52
"6234_3",0.46
"9510_3",0.59
"9632_7",0.3
"4357_1",0.35
"1176_9",0.79
"10821_8",0.95
"4143_4",0.45
"5074_8",0.57
"11673_1",0.17
"11072_2",0.23
"1816_4",0.59
"3974_7",0.44
"796_4",0.35
"8540_2",0.54
"10959_8",0.69
"4576_10",0.38
"7030_1",0.3
"3340_10",0.63
"3223_3",0.16
"3030_1",0.36
"4194_1",0.28
"11322_1",0.14
"1785_1",0.34
"7109_2",0.13
"4120_1",0.35
"3024_7",0.66
"589_2",0.43
"2480_10",0.65
"4878_1",0.42
"571_1",0.37
"12156_8",0.78
"7547_9",0.85
"6577_10",0.84
"7101_3",0.16
"1731_3",0.5
"10424_1",0.35
"9056_10",0.84
"11959_3",0.3
"6952_4",0.3
"8709_10",0.52
"4716_10",0.77
"2393_10",0.87
"4007_7",0.54
"1196_2",0.44
"8483_1",0.36
"1840_3",0.45
"6108_1",0.46
"4621_8",0.58
"11332_4",0.88
"8800_10",0.89
"886_7",0.66
"6495_8",0.58
"6193_10",0.28
"10297_1",0.17
"4233_1",0.48
"3121_10",0.75
"1681_10",0.68
"5789_1",0.38
"6446_10",0.93
"479_9",0.65
"6401_1",0.02
"7602_1",0.22
"10792_1",0.23
"11436_9",0.66
"6944_1",0.34
"6275_9",0.26
"7314_10",0.83
"8887_9",0.39
"1835_8",0.74
"8403_7",0.78
"2090_1",0.31
"12310_1",0.25
"9795_9",0.64
"4260_1",0.18
"3214_4",0.51
"10974_8",0.46
"3374_10",0.35
"2251_2",0.41
"2325_7",0.48
"28_9",0.68
"1758_2",0.47
"1222_8",0.6
"1229_4",0.51
"9791_2",0.58
"3433_4",0.41
"10847_10",0.89
"5020_2",0.07
"9652_3",0.37
"1739_10",0.88
"10441_4",0.56
"9002_7",0.53
"4304_8",0.89
"290_9",0.74
"1339_8",0.49
"10899_1",0.33
"8723_8",0.52
"12487_7",0.46
"10384_7",0.64
"4673_4",0.15
"11679_1",0.45
"3938_2",0.35
"2253_10",0.86
"198_7",0.82
"3346_3",0.5
"11543_3",0.19
"8463_1",0.25
"1297_2",0.13
"4689_1",0.04
"4681_1",0.17
"961_8",0.71
"9865_2",0.67
"770_3",0.1
"10495_2",0.38
"6302_8",0.66
"6232_4",0.22
"10098_1",0.28
"8905_2",0.16
"8853_10",0.57
"6081_10",0.82
"12_4",0.47
"1291_7",0.79
"1679_1",0.3
"996_7",0.69
"3343_10",0.68
"6083_10",0.67
"98_9",0.75
"962_4",0.34
"4857_8",0.75
"12394_7",0.74
"1321_10",0.8
"8994_10",0.73
"7788_1",0.17
"9708_8",0.58
"9523_1",0.41
"11785_4",0.53
"5440_1",0.29
"1091_7",0.54
"11584_10",0.66
"5369_3",0.51
"3165_10",0.55
"3686_10",0.7
"7069_10",0.46
"427_3",0.16
"895_8",0.74
"4565_8",0.46
"5139_9",0.54
"5027_1",0.21
"503_9",0.92
"7630_1",0.03
"8552_1",0.52
"4322_3",0.22
"3492_3",0.74
"5301_4",0.4
"752_4",0.61
"4307_2",0.18
"4901_10",0.87
"233_2",0.87
"10789_8",0.66
"270_8",0.91
"11442_1",0.25
"3688_7",0.74
"9928_7",0.59
"6563_8",0.72
"3437_7",0.49
"10495_8",0.77
"8775_10",0.95
"12172_3",0.23
"10085_10",0.85
"8394_9",0.58
"2607_10",0.75
"6645_10",0.57
"301_10",0.72
"2153_10",0.83
"1967_3",0.17
"9604_10",0.78
"10665_10",0.46
"5409_1",0.15
"6707_10",0.87
"3847_7",0.56
"9261_10",0.9
"3772_1",0.11
"8950_1",0.24
"6591_2",0.24
"2765_9",0.32
"4166_10",0.67
"11418_3",0.4
"7137_3",0.31
"3710_2",0.3
"1153_4",0.43
"4155_8",0.67
"9221_10",0.77
"8917_10",0.53
"6066_4",0.54
"5366_10",0.87
"2520_9",0.64
"11677_2",0.33
"4032_2",0.09
"4041_2",0.11
"474_4",0.57
"6392_2",0.44
"6545_10",0.65
"5009_10",0.33
"3060_10",0.58
"11033_10",0.79
"297_10",0.59
"9099_1",0.15
"10496_10",0.57
"5619_3",0.6
"4226_1",0.2
"10483_8",0.84
